State Code,District Code,Sub District Code,Town-Village Code,city_or_town_name,source
23,437,3526,802248,Dewas (M Corp.),Census 2011 urban-name heuristic
23,437,3527,802249,Kannod (NP),Census 2011 urban-name heuristic
23,437,3528,802250,Loharda (NP),Census 2011 urban-name heuristic
23,437,3528,802251,Kantaphod (NP),Census 2011 urban-name heuristic
23,437,3528,802252,Satwas (NP),Census 2011 urban-name heuristic
23,437,3529,802253,Karnawad (NP),Census 2011 urban-name heuristic
23,437,3529,802254,Bagli (NP),Census 2011 urban-name heuristic
23,437,3530,802255,Hatpiplya (NP),Census 2011 urban-name heuristic
23,437,3531,802256,Khategaon (NP),Census 2011 urban-name heuristic
23,438,3532,802257,Badnawar (NP),Census 2011 urban-name heuristic
23,438,3533,802258,Rajgarh (NP),Census 2011 urban-name heuristic
23,438,3533,802259,Sardarpur (NP),Census 2011 urban-name heuristic
23,438,3534,475030,Naibaroda(M),Census 2011 urban-name heuristic
23,438,3534,475181,Dehrisaray (CT),Census 2011 urban-name heuristic
23,438,3534,802260,Dhar (M),Census 2011 urban-name heuristic
23,438,3534,802261,Pithampur (M),Census 2011 urban-name heuristic
23,438,3534,802262,Mandav (NP),Census 2011 urban-name heuristic
23,438,3536,475533,Bagh (CT),Census 2011 urban-name heuristic
23,438,3536,802263,Kukshi (NP),Census 2011 urban-name heuristic
23,438,3537,802264,Dahi (NP),Census 2011 urban-name heuristic
23,438,3538,802265,Manawar (M),Census 2011 urban-name heuristic
23,438,3539,802266,Dhamnod (NP),Census 2011 urban-name heuristic
23,438,3539,802267,Dharampuri (NP),Census 2011 urban-name heuristic
23,439,0,802273,Indore (M Corp. + OG),Census 2011 urban-name heuristic
23,439,3540,802268,Runji-Gautampura (NP),Census 2011 urban-name heuristic
23,439,3540,802269,Depalpur (NP),Census 2011 urban-name heuristic
23,439,3540,802270,Betma (NP),Census 2011 urban-name heuristic
23,439,3541,476111,Bangarda Bada (CT),Census 2011 urban-name heuristic
23,439,3541,476112,Tigaria Badshah (OG),Census 2011 urban-name heuristic
23,439,3541,802271,Hatod (NP),Census 2011 urban-name heuristic
23,439,3541,802273,Indore (M Corp. + OG) (Part),Census 2011 urban-name heuristic
23,439,3542,476238,Manglaya Sadak (CT),Census 2011 urban-name heuristic
23,439,3542,802272,Sawer (NP),Census 2011 urban-name heuristic
23,439,3543,476365,Bangarda Chhota (CT),Census 2011 urban-name heuristic
23,439,3543,476366,Bank (CT),Census 2011 urban-name heuristic
23,439,3543,476367,Hukmakhedi (CT),Census 2011 urban-name heuristic
23,439,3543,476368,Ahirkhedi (CT),Census 2011 urban-name heuristic
23,439,3543,476369,Piplya Kumar (CT),Census 2011 urban-name heuristic
23,439,3543,476370,Sinhasa (CT),Census 2011 urban-name heuristic
23,439,3543,476371,Palda (CT),Census 2011 urban-name heuristic
23,439,3543,476372,Limbodi (CT),Census 2011 urban-name heuristic
23,439,3543,476373,Lasudiya Mori (CT),Census 2011 urban-name heuristic
23,439,3543,476374,Bhicholi Hapsi (CT),Census 2011 urban-name heuristic
23,439,3543,476375,Bhangarh (OG),Census 2011 urban-name heuristic
23,439,3543,476376,Nipanya (OG),Census 2011 urban-name heuristic
23,439,3543,476377,Talawali Chanda (OG),Census 2011 urban-name heuristic
23,439,3543,476378,Kanadia (OG),Census 2011 urban-name heuristic
23,439,3543,476379,Tigaria Rao (OG),Census 2011 urban-name heuristic
23,439,3543,476380,Bhicholi Mardana (OG),Census 2011 urban-name heuristic
23,439,3543,802273,Indore (M Corp. + OG) (Part),Census 2011 urban-name heuristic
23,439,3543,802274,Rau (NP),Census 2011 urban-name heuristic
23,439,3544,476553,Gujarkheda (CT),Census 2011 urban-name heuristic
23,439,3544,476554,Santer (CT),Census 2011 urban-name heuristic
23,439,3544,802275,Mhow Cantt (CB),Census 2011 urban-name heuristic
23,439,3544,802276,Mhowgaon (NP),Census 2011 urban-name heuristic
23,439,3544,802277,Manpur (NP),Census 2011 urban-name heuristic
23,440,3545,476878,Barwaha Kasba (CT),Census 2011 urban-name heuristic
23,440,3545,802278,Barwaha (M),Census 2011 urban-name heuristic
23,440,3545,802279,Sanawad (M),Census 2011 urban-name heuristic
23,440,3546,802280,Maheshwar (NP),Census 2011 urban-name heuristic
23,440,3546,802281,Mandleshwar (NP),Census 2011 urban-name heuristic
23,440,3547,802282,Kasrawad (NP),Census 2011 urban-name heuristic
23,440,3549,802283,Bhikangaon (NP),Census 2011 urban-name heuristic
23,440,3550,477622,Sangvi (CT),Census 2011 urban-name heuristic
23,440,3550,477623,Jaitpur (CT),Census 2011 urban-name heuristic
23,440,3550,477624,Sukhpuri (OG),Census 2011 urban-name heuristic
23,440,3550,477625,Dhamkheda (OG),Census 2011 urban-name heuristic
23,440,3550,477626,Rahimpura (OG),Census 2011 urban-name heuristic
23,440,3550,477627,Aarampura (OG),Census 2011 urban-name heuristic
23,440,3550,477628,Dabariya (OG),Census 2011 urban-name heuristic
23,440,3550,477629,Kajalpur (OG),Census 2011 urban-name heuristic
23,440,3550,477630,Khedi Buzurg (OG),Census 2011 urban-name heuristic
23,440,3551,477736,Gogaon (CT),Census 2011 urban-name heuristic
23,441,3554,802285,Barwani (M),Census 2011 urban-name heuristic
23,441,3556,478249,Pipri (CT),Census 2011 urban-name heuristic
23,441,3557,802286,Anjad (NP),Census 2011 urban-name heuristic
23,441,3558,802287,Rajpur (NP),Census 2011 urban-name heuristic
23,441,3558,802288,Palsud (NP),Census 2011 urban-name heuristic
23,441,3559,802289,Pansemal (NP),Census 2011 urban-name heuristic
23,441,3559,802290,Khetia (NP),Census 2011 urban-name heuristic
23,441,3561,802291,Sendhwa (M),Census 2011 urban-name heuristic
23,442,3563,802292,Machalpur (NP),Census 2011 urban-name heuristic
23,442,3563,802293,Jirapur (NP),Census 2011 urban-name heuristic
23,442,3564,802294,Khilchipur (NP),Census 2011 urban-name heuristic
23,442,3564,802295,Chhapiheda (NP),Census 2011 urban-name heuristic
23,442,3565,802296,Rajgarh (NP),Census 2011 urban-name heuristic
23,442,3565,802297,Khujner (NP),Census 2011 urban-name heuristic
23,442,3566,479671,Nayapura (OG) (Part),Census 2011 urban-name heuristic
23,442,3566,479675,Mohnipura (OG) (Part),Census 2011 urban-name heuristic
23,442,3566,802298,Suthaliya (NP),Census 2011 urban-name heuristic
23,442,3567,802300,Sarangpur (M),Census 2011 urban-name heuristic
23,442,3568,802301,Narsinghgarh (M),Census 2011 urban-name heuristic
23,442,3568,802302,Boda (NP),Census 2011 urban-name heuristic
23,442,3569,802303,Pachore (NP),Census 2011 urban-name heuristic
23,442,3569,802304,Talen (NP),Census 2011 urban-name heuristic
23,443,3570,802305,Lateri (NP),Census 2011 urban-name heuristic
23,443,3571,802306,Sironj (M),Census 2011 urban-name heuristic
23,443,3572,802307,Kurwai (NP),Census 2011 urban-name heuristic
23,443,3573,481241,Behalot (OG) (Part),Census 2011 urban-name heuristic
23,443,3573,481243,Hatoda (OG) (Part),Census 2011 urban-name heuristic
23,443,3573,481320,Swroop Nagar (CT),Census 2011 urban-name heuristic
23,443,3576,802309,Shamshabad (NP),Census 2011 urban-name heuristic
23,443,3579,802310,Vidisha (M),Census 2011 urban-name heuristic
23,444,3580,802311,Berasia (M),Census 2011 urban-name heuristic
23,444,3581,802312,Bhopal (M Corp.),Census 2011 urban-name heuristic
23,444,3581,802313,Kolar (M),Census 2011 urban-name heuristic
23,445,3582,482651,Sherpur (Vaishali Nagar) (OG) (Part),Census 2011 urban-name heuristic
23,445,3584,482932,Ghanshyampura (OG) (Part),Census 2011 urban-name heuristic
23,445,3584,802316,Kothri (NP),Census 2011 urban-name heuristic
23,445,3585,802317,Jawar (NP),Census 2011 urban-name heuristic
23,445,3586,802318,Ichhawar (NP),Census 2011 urban-name heuristic
23,445,3587,802319,Nasrullaganj (NP),Census 2011 urban-name heuristic
23,445,3588,802320,Budni (NP),Census 2011 urban-name heuristic
23,445,3589,802321,Rehti (NP),Census 2011 urban-name heuristic
23,446,3590,802322,Sanchi (NP),Census 2011 urban-name heuristic
23,446,3590,802323,Raisen (M),Census 2011 urban-name heuristic
23,446,3591,802324,Gairatganj (NP),Census 2011 urban-name heuristic
23,446,3592,802325,Begamganj (M),Census 2011 urban-name heuristic
23,446,3593,484481,Satlapur (CT),Census 2011 urban-name heuristic
23,446,3593,802326,Sultanpur (NP),Census 2011 urban-name heuristic
23,446,3593,802327,Mandideep (M),Census 2011 urban-name heuristic
23,446,3593,802328,Obedullaganj (NP),Census 2011 urban-name heuristic
23,446,3594,484512,Dhokheda (OG) (Part),Census 2011 urban-name heuristic
23,446,3594,484517,Kamton (OG) (Part),Census 2011 urban-name heuristic
23,446,3594,802329,Baraily (NP + OG),Census 2011 urban-name heuristic
23,446,3595,802330,Badi (NP),Census 2011 urban-name heuristic
23,446,3596,802331,Silwani (NP),Census 2011 urban-name heuristic
23,446,3597,802332,Udaipura (NP),Census 2011 urban-name heuristic
23,447,3598,802333,Bhainsdehi (NP),Census 2011 urban-name heuristic
23,447,3599,802334,Athner (NP),Census 2011 urban-name heuristic
23,447,3600,802335,Betul (M),Census 2011 urban-name heuristic
23,447,3600,802336,Betul-Bazar (NP),Census 2011 urban-name heuristic
23,447,3601,802337,Chicholi (NP),Census 2011 urban-name heuristic
23,447,3602,485963,Ghoda Dongri Ryt (CT),Census 2011 urban-name heuristic
23,447,3602,802338,Sarni (M),Census 2011 urban-name heuristic
23,447,3603,486095,Dhodaramohar Alias Bhoura (CT),Census 2011 urban-name heuristic
23,447,3604,802339,Multai (M),Census 2011 urban-name heuristic
23,447,3605,802340,Amla (M),Census 2011 urban-name heuristic
23,448,3606,802341,Khirkiya (NP),Census 2011 urban-name heuristic
23,448,3608,486799,Harda Khas (OG),Census 2011 urban-name heuristic
23,448,3608,486800,Kul Harda (OG),Census 2011 urban-name heuristic
23,448,3610,802343,Timarni (NP),Census 2011 urban-name heuristic
23,449,3612,802344,Seoni-Malwa (M),Census 2011 urban-name heuristic
23,449,3613,487350,Pathrauta (OG) (Part),Census 2011 urban-name heuristic
23,449,3613,487411,Ordnance Factory Itarsi (CT),Census 2011 urban-name heuristic
23,449,3613,487412,Meharagaon (CT),Census 2011 urban-name heuristic
23,449,3613,487413,Ranipur (Tavanagar) (CT),Census 2011 urban-name heuristic
23,449,3614,802346,Hoshangabad (M),Census 2011 urban-name heuristic
23,449,3615,487509,Bhilakhedi (CT),Census 2011 urban-name heuristic
23,449,3616,802347,Babai (NP),Census 2011 urban-name heuristic
23,449,3617,802348,Sohagpur (NP),Census 2011 urban-name heuristic
23,449,3618,487930,Hatwas (CT),Census 2011 urban-name heuristic
23,449,3618,802349,Pipariya (M),Census 2011 urban-name heuristic
23,449,3618,802350,Pachmarhi Cantt (CB),Census 2011 urban-name heuristic
23,450,3620,802351,Murwara (Katni) (M Corp.),Census 2011 urban-name heuristic
23,450,3622,802352,Barhi (NP),Census 2011 urban-name heuristic
23,450,3624,802353,Kymore (NP),Census 2011 urban-name heuristic
23,450,3624,802354,Vijayraghavgarh (NP),Census 2011 urban-name heuristic
23,451,0,802361,Jabalpur (M Corp. + OG),Census 2011 urban-name heuristic
23,451,3627,802355,Sihora (M),Census 2011 urban-name heuristic
23,451,3628,802356,Majholi (NP),Census 2011 urban-name heuristic
23,451,3629,802357,Katangi (NP),Census 2011 urban-name heuristic
23,451,3629,802358,Patan (NP),Census 2011 urban-name heuristic
23,451,3630,802359,Shahpura (NP),Census 2011 urban-name heuristic
23,451,3631,490021,Ordnance Factory Khamaria (CT),Census 2011 urban-name heuristic
23,451,3631,490022,GCF Jabalpur (CT),Census 2011 urban-name heuristic
23,451,3631,490023,Manegaon (CT),Census 2011 urban-name heuristic
23,451,3631,490024,Bargi (CT),Census 2011 urban-name heuristic
23,451,3631,490025,Harduli (CT),Census 2011 urban-name heuristic
23,451,3631,490028,Lamti (OG),Census 2011 urban-name heuristic
23,451,3631,490029,Tilhari (OG),Census 2011 urban-name heuristic
23,451,3631,490030,Kugawan (OG),Census 2011 urban-name heuristic
23,451,3631,490031,Andhuwa (OG),Census 2011 urban-name heuristic
23,451,3631,490032,Chhiwlaha (OG),Census 2011 urban-name heuristic
23,451,3631,490033,Bhatauli (OG),Census 2011 urban-name heuristic
23,451,3631,802360,Jabalpur Cantt (CB),Census 2011 urban-name heuristic
23,451,3631,802361,Jabalpur (M Corp. + OG) (Part),Census 2011 urban-name heuristic
23,451,3631,802362,Bhedaghat (NP),Census 2011 urban-name heuristic
23,451,3631,802363,Barela (NP),Census 2011 urban-name heuristic
23,451,3632,490026,Regwa (OG),Census 2011 urban-name heuristic
23,451,3632,490027,Khairi (OG),Census 2011 urban-name heuristic
23,451,3632,490242,Karmeta (CT),Census 2011 urban-name heuristic
23,451,3632,490243,Amkhera (CT),Census 2011 urban-name heuristic
23,451,3632,490244,Maharajpur (CT),Census 2011 urban-name heuristic
23,451,3632,490245,Pipariya (CT),Census 2011 urban-name heuristic
23,451,3632,490246,Bilpura (CT),Census 2011 urban-name heuristic
23,451,3632,490247,Suhagi (CT),Census 2011 urban-name heuristic
23,451,3632,490248,Vehicle Factory Area Jabalpur (CT),Census 2011 urban-name heuristic
23,451,3632,490249,Madai (CT),Census 2011 urban-name heuristic
23,451,3632,490250,Rachai (OG),Census 2011 urban-name heuristic
23,451,3632,802361,Jabalpur (M Corp. + OG) (Part),Census 2011 urban-name heuristic
23,451,3632,802364,Panagar (M),Census 2011 urban-name heuristic
23,451,3633,490449,Kundam (CT),Census 2011 urban-name heuristic
23,452,3634,490531,Gotegaon Kheda (OG) (Part),Census 2011 urban-name heuristic
23,452,3634,490536,Bagtala (OG) (Part),Census 2011 urban-name heuristic
23,452,3634,490537,Kumhara Kheda (OG) (Part),Census 2011 urban-name heuristic
23,452,3634,490538,Chhindori (OG) (Part),Census 2011 urban-name heuristic
23,452,3634,802365,Gotegaon (NP + OG),Census 2011 urban-name heuristic
23,452,3635,490766,Gadarwara (OG) (Part),Census 2011 urban-name heuristic
23,452,3635,490767,Imaliya (OG) (Part),Census 2011 urban-name heuristic
23,452,3635,491055,Chichli (CT),Census 2011 urban-name heuristic
23,452,3636,491135,Dhedawara (OG) (Part),Census 2011 urban-name heuristic
23,452,3636,491136,Banskunwari (OG) (Part),Census 2011 urban-name heuristic
23,452,3636,491258,Rosera (CT),Census 2011 urban-name heuristic
23,452,3637,491406,Barman Kalan (CT),Census 2011 urban-name heuristic
23,452,3637,802368,Kareli (M),Census 2011 urban-name heuristic
23,452,3638,802369,Tendukheda (NP),Census 2011 urban-name heuristic
23,453,3639,802370,Shahpura (NP),Census 2011 urban-name heuristic
23,453,3640,802371,Dindori (NP),Census 2011 urban-name heuristic
23,454,3641,802372,Niwas (NP),Census 2011 urban-name heuristic
23,454,3643,492983,Deodara (CT),Census 2011 urban-name heuristic
23,454,3643,492984,Khairi (CT),Census 2011 urban-name heuristic
23,454,3643,492985,Binjhiya (OG),Census 2011 urban-name heuristic
23,454,3643,802374,Bamhani (NP),Census 2011 urban-name heuristic
23,454,3645,802375,Bichhiya (NP),Census 2011 urban-name heuristic
23,454,3646,493668,Pindrai (CT),Census 2011 urban-name heuristic
23,454,3646,493669,Niwari (OG),Census 2011 urban-name heuristic
23,455,3648,802377,Amarwara (M),Census 2011 urban-name heuristic
23,455,3649,802378,Harrai (NP),Census 2011 urban-name heuristic
23,455,3650,802379,Chaurai Khas (M),Census 2011 urban-name heuristic
23,455,3651,494680,Panara (CT),Census 2011 urban-name heuristic
23,455,3651,494681,Pal Chaurai (CT),Census 2011 urban-name heuristic
23,455,3651,802380,Jamai (M),Census 2011 urban-name heuristic
23,455,3651,802381,Damua (M),Census 2011 urban-name heuristic
23,455,3652,494772,Sethiya (CT),Census 2011 urban-name heuristic
23,455,3652,494773,Dighawani (CT),Census 2011 urban-name heuristic
23,455,3652,494774,Sirgora (CT),Census 2011 urban-name heuristic
23,455,3652,494775,Iklehra (CT),Census 2011 urban-name heuristic
23,455,3652,494776,Ambada (CT),Census 2011 urban-name heuristic
23,455,3652,494777,Khirsadoh Mal (OG),Census 2011 urban-name heuristic
23,455,3652,802382,Neuton Chikhli Kalan (NP),Census 2011 urban-name heuristic
23,455,3652,802384,Chandameta- Butaria (NP),Census 2011 urban-name heuristic
23,455,3652,802385,Badkuhi (NP),Census 2011 urban-name heuristic
23,455,3654,495003,Lonia Karbal (CT),Census 2011 urban-name heuristic
23,455,3654,495004,Khajari (OG),Census 2011 urban-name heuristic
23,455,3654,495005,Khapabhat (OG),Census 2011 urban-name heuristic
23,455,3654,495006,Kukadajagat (OG),Census 2011 urban-name heuristic
23,455,3654,495007,Chandangaon (OG),Census 2011 urban-name heuristic
23,455,3654,495008,Seoni Pranmoti (OG),Census 2011 urban-name heuristic
23,455,3654,495009,Emaliya Bohata (OG),Census 2011 urban-name heuristic
23,455,3656,495334,Borgaon (CT),Census 2011 urban-name heuristic
23,455,3656,802387,Sausar (M),Census 2011 urban-name heuristic
23,455,3656,802388,Mohgaon (NP),Census 2011 urban-name heuristic
23,455,3656,802389,Lodhikheda (NP),Census 2011 urban-name heuristic
23,455,3656,802390,Piplanarayanwar (NP),Census 2011 urban-name heuristic
23,455,3658,802391,Pandhurna (M),Census 2011 urban-name heuristic
23,456,3659,802392,Lakhnadon (NP),Census 2011 urban-name heuristic
23,456,3660,496095,Dungariya Chhapara (CT),Census 2011 urban-name heuristic
23,456,3661,496325,Ghansaur (CT),Census 2011 urban-name heuristic
23,456,3663,496624,Keolari (CT),Census 2011 urban-name heuristic
23,456,3664,802393,Seoni (M),Census 2011 urban-name heuristic
23,456,3665,802394,Barghat (NP),Census 2011 urban-name heuristic
23,457,3667,802395,Katangi (NP),Census 2011 urban-name heuristic
23,457,3668,497374,Tirodi (CT),Census 2011 urban-name heuristic
23,457,3669,497399,Wara (OG) (Part),Census 2011 urban-name heuristic
23,457,3669,497419,Sikandra (OG) (Part),Census 2011 urban-name heuristic
23,457,3671,497647,Garra (CT),Census 2011 urban-name heuristic
23,457,3672,497814,Hirapur (CT),Census 2011 urban-name heuristic
23,457,3672,497815,Bharveli (CT),Census 2011 urban-name heuristic
23,457,3672,497816,Kosmi (CT),Census 2011 urban-name heuristic
23,457,3672,802397,Balaghat (M),Census 2011 urban-name heuristic
23,457,3673,497965,Kirnapur (CT),Census 2011 urban-name heuristic
23,457,3674,802398,Baihar (NP),Census 2011 urban-name heuristic
23,457,3674,802399,Malajkhand (M),Census 2011 urban-name heuristic
23,457,3675,498469,Ukwa (CT),Census 2011 urban-name heuristic
23,457,3676,802400,Lanji (NP),Census 2011 urban-name heuristic
23,458,3677,802401,Guna (M),Census 2011 urban-name heuristic
23,458,3679,802402,Raghogarh -Vijaypur (M),Census 2011 urban-name heuristic
23,458,3681,802403,Kumbhraj (NP),Census 2011 urban-name heuristic
23,458,3682,802404,Aron (NP),Census 2011 urban-name heuristic
23,458,3683,802405,Chachaura-Binaganj (NP),Census 2011 urban-name heuristic
23,459,3684,802406,Isagarh (NP),Census 2011 urban-name heuristic
23,459,3685,802407,Chanderi (M),Census 2011 urban-name heuristic
23,459,3686,802408,Ashoknagar (M),Census 2011 urban-name heuristic
23,459,3688,500682,Kasba Kachhi (OG) (Part),Census 2011 urban-name heuristic
23,459,3688,500694,Mahua Khadi (OG) (Part),Census 2011 urban-name heuristic
23,459,3688,500869,Kasbarenj Mungawali (OG),Census 2011 urban-name heuristic
23,459,3688,802409,Mungaoli (NP + OG),Census 2011 urban-name heuristic
23,460,3689,802410,Khand(Bansagar) (NP),Census 2011 urban-name heuristic
23,460,3689,802411,Beohari (NP),Census 2011 urban-name heuristic
23,460,3690,802412,Jaisinghnagar (NP),Census 2011 urban-name heuristic
23,460,3691,501529,Amlai (CT) (Part),Census 2011 urban-name heuristic
23,460,3691,501530,Sabo (CT),Census 2011 urban-name heuristic
23,460,3691,802413,Shahdol (M),Census 2011 urban-name heuristic
23,460,3691,802414,Burhar (NP),Census 2011 urban-name heuristic
23,460,3691,802415,Dhanpuri (Nargada Hari Dafai) (M),Census 2011 urban-name heuristic
23,461,3693,802416,Bijuri (M),Census 2011 urban-name heuristic
23,461,3693,802417,Kotma (M),Census 2011 urban-name heuristic
23,461,3694,501529,Amlai (CT) (Part),Census 2011 urban-name heuristic
23,461,3694,501949,Dola (CT),Census 2011 urban-name heuristic
23,461,3694,501950,Kelhauri (Chachai) (CT),Census 2011 urban-name heuristic
23,461,3694,501951,Badra (CT),Census 2011 urban-name heuristic
23,461,3694,501952,Bangawan (CT),Census 2011 urban-name heuristic
23,461,3694,501953,Deori (CT),Census 2011 urban-name heuristic
23,461,3694,501954,Deohra (CT),Census 2011 urban-name heuristic
23,461,3694,501955,Dumar Kachhar (CT),Census 2011 urban-name heuristic
23,461,3694,802418,Pasan (M),Census 2011 urban-name heuristic
23,461,3694,802419,Anuppur (M),Census 2011 urban-name heuristic
23,461,3695,802420,Jaithari (NP),Census 2011 urban-name heuristic
23,461,3696,802421,Amarkantak (NP),Census 2011 urban-name heuristic
23,462,3697,802422,Rampur Naikin (NP),Census 2011 urban-name heuristic
23,462,3698,802423,Churhat (NP),Census 2011 urban-name heuristic
23,462,3699,802424,Sidhi (M),Census 2011 urban-name heuristic
23,462,3701,802425,Majhauli (NP),Census 2011 urban-name heuristic
23,463,3703,503654,Naudhia (CT),Census 2011 urban-name heuristic
23,463,3705,802426,Singrauli (M Corp.),Census 2011 urban-name heuristic
23,464,3706,802427,Thandla (NP),Census 2011 urban-name heuristic
23,464,3707,802428,Petlawad (NP),Census 2011 urban-name heuristic
23,464,3708,504556,Meghnagar (CT),Census 2011 urban-name heuristic
23,464,3709,802429,Jhabua (M),Census 2011 urban-name heuristic
23,464,3710,802430,Ranapur (NP),Census 2011 urban-name heuristic
23,465,3711,802431,Bhavra (NP),Census 2011 urban-name heuristic
23,465,3712,802432,Jobat (NP),Census 2011 urban-name heuristic
23,465,3713,505451,Nanpur (CT),Census 2011 urban-name heuristic
23,465,3713,802433,Alirajpur (M),Census 2011 urban-name heuristic
23,466,3714,802434,Chhanera (NP),Census 2011 urban-name heuristic
23,466,3716,802435,Khandwa (M Corp.),Census 2011 urban-name heuristic
23,466,3717,802436,Omkareshwar (NP),Census 2011 urban-name heuristic
23,466,3717,802437,Mundi (NP),Census 2011 urban-name heuristic
23,466,3718,802438,Pandhana (NP),Census 2011 urban-name heuristic
23,467,3719,802439,Burhanpur (M Corp.),Census 2011 urban-name heuristic
23,467,3719,802440,Shahpur (NP),Census 2011 urban-name heuristic
23,467,3721,802441,Nepanagar (M),Census 2011 urban-name heuristic
24,468,3723,802442,Rapar (M),Census 2011 urban-name heuristic
24,468,3724,802443,Bhachau (M),Census 2011 urban-name heuristic
24,468,3725,802444,Anjar (M),Census 2011 urban-name heuristic
24,468,3726,506920,Madhapar (CT),Census 2011 urban-name heuristic
24,468,3726,506921,Mirjhapar (CT),Census 2011 urban-name heuristic
24,468,3726,506922,Sukhpar (CT),Census 2011 urban-name heuristic
24,468,3726,506923,Mankuva (CT),Census 2011 urban-name heuristic
24,468,3726,506924,Bhuj (Haripar) (OG),Census 2011 urban-name heuristic
24,468,3726,802445,Bhuj (M),Census 2011 urban-name heuristic
24,468,3729,802446,Mandvi (M),Census 2011 urban-name heuristic
24,468,3730,507349,Mundra (CT),Census 2011 urban-name heuristic
24,468,3731,507356,Galpadar (CT),Census 2011 urban-name heuristic
24,468,3731,507357,Antarjal (CT),Census 2011 urban-name heuristic
24,468,3731,507358,Kandla (CT),Census 2011 urban-name heuristic
24,468,3731,802447,Gandhidham (M),Census 2011 urban-name heuristic
24,469,3733,802448,Tharad (M),Census 2011 urban-name heuristic
24,469,3734,802449,Dhanera (M),Census 2011 urban-name heuristic
24,469,3737,508001,Ambaji (CT),Census 2011 urban-name heuristic
24,469,3738,508111,Chhapi (CT),Census 2011 urban-name heuristic
24,469,3739,508228,Bhagal (Jagana) (CT),Census 2011 urban-name heuristic
24,469,3739,508229,Kanodar (CT),Census 2011 urban-name heuristic
24,469,3739,508230,Palanpur (Rural) (Laxmipura) (OG),Census 2011 urban-name heuristic
24,469,3739,802450,Palanpur (M),Census 2011 urban-name heuristic
24,469,3740,508379,Nava Bhildi (CT),Census 2011 urban-name heuristic
24,469,3740,802451,Deesa (M),Census 2011 urban-name heuristic
24,469,3741,508450,Deodar (CT),Census 2011 urban-name heuristic
24,469,3742,802452,Bhabhar (M),Census 2011 urban-name heuristic
24,469,3743,802453,Thara (M),Census 2011 urban-name heuristic
24,470,3745,802454,Radhanpur (M),Census 2011 urban-name heuristic
24,470,3746,508785,Kakoshi (CT),Census 2011 urban-name heuristic
24,470,3746,508786,Sidhpur (OG) (Ward 9),Census 2011 urban-name heuristic
24,470,3746,508786,Sidhpur (OG) (Ward 10),Census 2011 urban-name heuristic
24,470,3746,508787,Kholvada (OG),Census 2011 urban-name heuristic
24,470,3746,802455,Sidhpur (M),Census 2011 urban-name heuristic
24,470,3747,508864,Matarvadi (OG) (Part),Census 2011 urban-name heuristic
24,470,3747,508874,Gungadipati (OG) (Part),Census 2011 urban-name heuristic
24,470,3747,508875,Hansapur (OG) (Part),Census 2011 urban-name heuristic
24,470,3747,802456,Patan (M),Census 2011 urban-name heuristic
24,470,3748,802457,Harij (M),Census 2011 urban-name heuristic
24,470,3750,802458,Chanasma (M),Census 2011 urban-name heuristic
24,471,3752,802459,Kheralu (M),Census 2011 urban-name heuristic
24,471,3753,802460,Unjha (M),Census 2011 urban-name heuristic
24,471,3754,509303,Kansa (OG) (Part),Census 2011 urban-name heuristic
24,471,3754,802461,Visnagar (M),Census 2011 urban-name heuristic
24,471,3755,802462,Vadnagar (M),Census 2011 urban-name heuristic
24,471,3756,509424,Vijapur Rural (OG) (Part),Census 2011 urban-name heuristic
24,471,3756,802463,Vijapur (M),Census 2011 urban-name heuristic
24,471,3757,509468,Dediyasan (OG) (Part),Census 2011 urban-name heuristic
24,471,3757,509479,Palavasna (OG) (Part),Census 2011 urban-name heuristic
24,471,3757,509558,Baliyasan (CT),Census 2011 urban-name heuristic
24,471,3757,509559,Ambaliyasan (CT),Census 2011 urban-name heuristic
24,471,3757,802464,Mahesana (M),Census 2011 urban-name heuristic
24,471,3758,509611,Bechar Alias Becharaji (CT),Census 2011 urban-name heuristic
24,471,3759,509657,Kundal (OG) (Part),Census 2011 urban-name heuristic
24,471,3759,509664,Nani Kadi (OG) (Part),Census 2011 urban-name heuristic
24,471,3759,802465,Kadi (M),Census 2011 urban-name heuristic
24,472,3760,802466,Khedbrahma (M),Census 2011 urban-name heuristic
24,472,3761,509953,Vijaynagar (CT),Census 2011 urban-name heuristic
24,472,3762,802467,Vadali (M),Census 2011 urban-name heuristic
24,472,3763,510146,Javanpura (OG),Census 2011 urban-name heuristic
24,472,3763,510147,Gambhirpura (OG),Census 2011 urban-name heuristic
24,472,3763,510148,Sadatpura (OG),Census 2011 urban-name heuristic
24,472,3763,510149,Laloda (OG),Census 2011 urban-name heuristic
24,472,3763,802468,Idar (M),Census 2011 urban-name heuristic
24,472,3764,510317,Bhiloda (CT),Census 2011 urban-name heuristic
24,472,3765,510446,Meghraj (CT),Census 2011 urban-name heuristic
24,472,3766,510581,Savgadh (CT),Census 2011 urban-name heuristic
24,472,3766,510582,Parabada (CT),Census 2011 urban-name heuristic
24,472,3766,802469,Himatnagar (M),Census 2011 urban-name heuristic
24,472,3767,802470,Prantij (M),Census 2011 urban-name heuristic
24,472,3768,802471,Talod (M),Census 2011 urban-name heuristic
24,472,3769,802472,Modasa (M),Census 2011 urban-name heuristic
24,472,3771,510996,Malpur (CT),Census 2011 urban-name heuristic
24,472,3772,511118,Sathamba (CT),Census 2011 urban-name heuristic
24,472,3772,802473,Bayad (M),Census 2011 urban-name heuristic
